heat test

Time, Pressure, TempC, Height, AccX, AccY, AccZ, AccT, wX, wY, wZ0, 0.00, 0.00
34215, 100399.31, 35.16, 0.12, -0.30, -0.69, 10.00, 10.02, 0.00, 0.00, 0.00
34489, 100399.31, 17.58, 0.12, -0.31, -0.68, 9.99, 10.02, 0.00, 0.00, 0.00
34816, 100399.31, 28.32, 0.12, -0.30, -0.69, 10.00, 10.02, 0.00, 0.00, 0.00
35091, 100399.31, 41.99, 0.12, -0.31, -0.69, 9.99, 10.02, 0.00, 0.00, 0.00
35415, 100507.82, 43.46, 0.06, -0.31, -0.68, 9.99, 10.02, 0.00, 0.00, 0.00
35687, 100399.31, 25.39, 0.12, -0.29, -0.70, 9.99, 10.02, 0.00, 0.00, 0.00
36014, 100399.31, 19.53, 0.12, -0.29, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
36287, 100507.82, 42.97, 0.06, -0.30, -0.67, 10.00, 10.03, 0.00, 0.00, 0.00
36614, 100399.31, 21.97, 0.12, -0.30, -0.68, 10.00, 10.03, 0.00, 0.00, 0.00
36886, 100399.31, 41.50, 0.12, -0.30, -0.68, 10.00, 10.03, 0.00, 0.00, 0.00
37215, 100399.31, 34.18, 0.12, -0.31, -0.68, 9.99, 10.02, 0.00, 0.00, 0.00
37488, 100399.31, 42.48, 0.12, -0.31, -0.69, 9.99, 10.02, 0.00, 0.00, 0.00
37812, 100399.31, 30.27, 0.12, -0.30, -0.69, 10.00, 10.02, 0.00, 0.00, 0.00
38085, 100399.31, 33.20, 0.12, -0.30, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
38412, 100399.31, 17.58, 0.12, -0.31, -0.69, 10.00, 10.02, 0.00, 0.00, 0.00
38684, 100399.31, 41.99, 0.12, -0.29, -0.68, 9.99, 10.02, 0.00, 0.00, 0.00
39013, 100399.31, 43.46, 0.12, -0.31, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
39285, 100399.31, 42.97, 0.12, -0.31, -0.68, 9.99, 10.01, 0.00, 0.00, 0.00
39610, 100399.31, 44.43, 0.12, -0.31, -0.71, 10.01, 10.04, 0.00, 0.00, 0.00
39883, 100399.31, 17.58, 0.12, -0.30, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
40210, 100399.31, 38.09, 0.12, -0.32, -0.68, 9.99, 10.02, 0.00, 0.00, 0.00
40482, 100507.82, 44.43, 0.06, -0.31, -0.68, 10.00, 10.03, 0.00, 0.00, 0.00
40809, 100399.31, 17.58, 0.12, -0.31, -0.69, 10.00, 10.03, 0.00, 0.00, 0.00
41084, 100399.31, 34.18, 0.12, -0.30, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
41408, 100507.82, 19.53, 0.06, -0.30, -0.69, 9.99, 10.02, 0.00, 0.00, 0.00
41681, 100399.31, 17.58, 0.12, -0.30, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
42008, 100507.82, 19.04, 0.06, -0.30, -0.68, 10.00, 10.03, 0.00, 0.00, 0.00
42280, 100399.31, 21.00, 0.12, -0.30, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
42607, 100399.31, 44.43, 0.12, -0.30, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
42881, 100507.82, 44.43, 0.06, -0.30, -0.67, 9.80, 9.83, 0.00, 0.00, 0.00
43209, 100399.31, 21.00, 0.12, -0.29, -0.66, 9.74, 9.76, 0.00, 0.00, 0.00
43482, 100399.31, 17.58, 0.12, -0.28, -0.65, 9.47, 9.50, 0.00, 0.00, 0.00
43805, 100399.31, 42.97, 0.12, -0.31, -0.66, 9.42, 9.45, 0.00, 0.00, 0.00
44079, 100507.82, 27.83, 0.06, -0.29, -0.64, 9.50, 9.53, 0.00, 0.00, 0.00
44405, 100399.31, 20.51, 0.12, -0.27, -0.63, 9.41, 9.43, 0.00, 0.00, 0.00
44678, 100399.31, 36.13, 0.12, -0.30, -0.66, 9.53, 9.56, 0.00, 0.00, 0.00
45004, 100507.82, 22.46, 0.06, -0.30, -0.66, 9.66, 9.69, 0.00, 0.00, 0.00
45280, 100399.31, 43.95, 0.12, -0.32, -0.68, 10.04, 10.07, 0.00, 0.00, 0.00
45604, 100399.31, 32.23, 0.12, -0.29, -0.68, 10.01, 10.03, 0.00, 0.00, 0.00
45877, 100399.31, 19.04, 0.12, -0.28, -0.67, 9.97, 9.99, 0.00, 0.00, 0.00
46203, 100399.31, 39.06, 0.12, -0.33, -0.67, 10.02, 10.05, 0.00, 0.00, 0.00
46476, 100399.31, 41.02, 0.12, -0.27, -0.67, 10.02, 10.05, 0.00, 0.00, 0.00
46802, 100399.31, 19.53, 0.12, -0.35, -0.69, 9.99, 10.02, 0.00, 0.00, 0.00
47078, 100399.31, 21.00, 0.12, -0.32, -0.67, 9.95, 9.98, 0.00, 0.00, 0.00
47401, 100507.82, 17.09, 0.06, -0.29, -0.74, 10.02, 10.05, 0.00, 0.00, 0.00
47675, 100507.82, 17.09, 0.06, -0.33, -0.67, 10.02, 10.05, 0.00, 0.00, 0.00
48002, 100507.82, 28.32, 0.06, -0.32, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
48274, 100507.82, 18.07, 0.06, -0.33, -0.66, 9.97, 10.00, 0.00, 0.00, 0.00
48601, 100399.31, 19.53, 0.12, -0.29, -0.67, 9.96, 9.99, 0.00, 0.00, 0.00
48874, 100507.82, 44.43, 0.06, -0.28, -0.70, 10.02, 10.04, 0.00, 0.00, 0.00
49203, 100507.82, 23.44, 0.06, -0.33, -0.67, 9.99, 10.02, 0.00, 0.00, 0.00
49475, 100507.82, 20.51, 0.06, -0.29, -0.67, 10.00, 10.03, 0.00, 0.00, 0.00
49800, 100507.82, 41.50, 0.06, -0.30, -0.68, 9.97, 10.00, 0.00, 0.00, 0.00
50072, 100507.82, 21.97, 0.06, -0.31, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
50399, 100507.82, 17.58, 0.06, -0.32, -0.67, 10.03, 10.06, 0.00, 0.00, 0.00
50672, 100507.82, 26.37, 0.06, -0.31, -0.66, 9.98, 10.01, 0.00, 0.00, 0.00
50999, 100507.82, 17.09, 0.06, -0.32, -0.68, 10.02, 10.05, 0.00, 0.00, 0.00
51273, 100507.82, 28.32, 0.06, -0.29, -0.67, 10.00, 10.02, 0.00, 0.00, 0.00
51598, 100507.82, 29.30, 0.06, -0.31, -0.67, 9.99, 10.01, 0.00, 0.00, 0.00
51871, 100507.82, 18.55, 0.06, -0.29, -0.67, 9.98, 10.01, 0.00, 0.00, 0.00
52197, 100507.82, 21.97, 0.06, -0.29, -0.67, 9.97, 9.99, 0.00, 0.00, 0.00
52470, 100507.82, 21.00, 0.06, -0.31, -0.65, 9.99, 10.01, 0.00, 0.00, 0.00
52797, 100507.82, 31.25, 0.06, -0.27, -0.66, 10.01, 10.03, 0.00, 0.00, 0.00
53071, 100507.82, 17.09, 0.06, -0.30, -0.65, 10.00, 10.03, 0.00, 0.00, 0.00
53396, 100507.82, 17.09, 0.06, -0.27, -0.64, 9.96, 9.98, 0.00, 0.00, 0.00
53668, 100616.32, 17.58, 0.00, -0.29, -0.66, 9.99, 10.01, 0.00, 0.00, 0.00
53995, 100507.82, 17.58, 0.06, -0.29, -0.67, 10.02, 10.04, 0.00, 0.00, 0.00
54267, 100507.82, 25.39, 0.06, -0.29, -0.67, 10.03, 10.06, 0.00, 0.00, 0.00
54594, 100507.82, 44.43, 0.06, -0.30, -0.66, 10.00, 10.02, 0.00, 0.00, 0.00
54867, 100507.82, 35.16, 0.06, -0.27, -0.68, 9.96, 9.99, 0.00, 0.00, 0.00
55196, 100507.82, 39.55, 0.06, -0.31, -0.67, 10.03, 10.06, 0.00, 0.00, 0.00
55469, 100507.82, 23.44, 0.06, -0.26, -0.63, 10.01, 10.03, 0.00, 0.00, 0.00
55793, 100507.82, 42.97, 0.06, -0.30, -0.67, 9.99, 10.01, 0.00, 0.00, 0.00
56066, 100507.82, 20.51, 0.06, -0.29, -0.65, 9.98, 10.00, 0.00, 0.00, 0.00
56392, 100616.32, 18.55, 0.00, -0.28, -0.65, 10.02, 10.04, 0.00, 0.00, 0.00
56665, 100507.82, 30.76, 0.06, -0.33, -0.66, 9.99, 10.01, 0.00, 0.00, 0.00
56991, 100616.32, 44.43, 0.00, -0.27, -0.66, 10.01, 10.03, 0.00, 0.00, 0.00
57267, 100616.32, 39.55, 0.00, -0.29, -0.65, 9.97, 10.00, 0.00, 0.00, 0.00
57590, 100616.32, 19.04, 0.00, -0.29, -0.66, 10.00, 10.03, 0.00, 0.00, 0.00
57864, 100616.32, 44.92, 0.00, -0.29, -0.67, 10.00, 10.02, 0.00, 0.00, 0.00
58190, 100616.32, 19.53, 0.00, -0.33, -0.68, 10.02, 10.04, 0.00, 0.00, 0.00
58463, 100616.32, 41.02, 0.00, -0.31, -0.66, 9.99, 10.01, 0.00, 0.00, 0.00
58789, 100616.32, 39.55, 0.00, -0.31, -0.66, 10.00, 10.03, 0.00, 0.00, 0.00
59062, 100616.32, 36.13, 0.00, -0.30, -0.66, 10.02, 10.05, 0.00, 0.00, 0.00
59386, 100616.32, 19.53, 0.00, -0.30, -0.66, 10.02, 10.04, 0.00, 0.00, 0.00
59660, 100616.32, 39.06, 0.00, -0.32, -0.67, 9.99, 10.01, 0.00, 0.00, 0.00
59988, 100616.32, 41.50, 0.00, -0.30, -0.67, 9.99, 10.02, 0.00, 0.00, 0.00
60261, 100616.32, 17.09, 0.00, -0.29, -0.66, 10.02, 10.04, 0.00, 0.00, 0.00
60588, 100616.32, 17.58, 0.00, -0.32, -0.68, 10.01, 10.03, 0.00, 0.00, 0.00
60860, 100616.32, 17.09, 0.00, -0.27, -0.63, 9.99, 10.01, 0.00, 0.00, 0.00
61190, 100616.32, 43.95, 0.00, -0.33, -0.66, 9.96, 9.99, 0.00, 0.00, 0.00
61462, 100616.32, 18.55, 0.00, -0.32, -0.72, 10.44, 10.47, 0.00, 0.00, 0.00
61787, 100616.32, 17.09, 0.00, -0.33, -0.70, 10.61, 10.64, 0.00, 0.00, 0.00
62059, 100616.32, 38.57, 0.00, -0.33, -0.73, 10.66, 10.69, 0.00, 0.00, 0.00
62386, 100616.32, 41.02, 0.00, -0.32, -0.71, 10.64, 10.67, 0.00, 0.00, 0.00
62658, 100616.32, 21.48, 0.00, -0.33, -0.70, 10.39, 10.42, 0.00, 0.00, 0.00
62986, 100616.32, 23.93, 0.00, -0.29, -0.69, 10.24, 10.26, 0.00, 0.00, 0.00
63260, 100616.32, 19.04, 0.00, -0.31, -0.67, 9.95, 9.98, 0.00, 0.00, 0.00
63585, 100616.32, 21.00, 0.00, -0.30, -0.67, 10.00, 10.03, 0.00, 0.00, 0.00
63857, 100616.32, 19.04, 0.00, -0.30, -0.69, 10.02, 10.04, 0.00, 0.00, 0.00
64184, 100616.32, 25.88, 0.00, -0.32, -0.68, 9.99, 10.02, 0.00, 0.00, 0.00
64456, 100616.32, 23.44, 0.00, -0.30, -0.68, 10.23, 10.26, 0.00, 0.00, 0.00
64784, 100616.32, 44.92, 0.00, -0.30, -0.67, 10.01, 10.04, 0.00, 0.00, 0.00
65056, 100616.32, 23.93, 0.00, -0.31, -0.67, 10.00, 10.02, 0.00, 0.00, 0.00
65385, 100616.32, 41.50, 0.00, -0.30, -0.68, 10.00, 10.03, 0.00, 0.00, 0.00
65657, 100616.32, 41.99, 0.00, -0.31, -0.67, 10.00, 10.02, 0.00, 0.00, 0.00
65982, 100616.32, 39.06, 0.00, -0.31, -0.67, 10.01, 10.03, 0.00, 0.00, 0.00
66254, 100616.32, 17.09, 0.00, -0.29, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
66581, 100616.32, 34.67, 0.00, -0.32, -0.68, 9.99, 10.02, 0.00, 0.00, 0.00
66854, 100616.32, 42.48, 0.00, -0.31, -0.66, 9.99, 10.02, 0.00, 0.00, 0.00
67183, 100616.32, 21.00, 0.00, -0.28, -0.66, 10.00, 10.02, 0.00, 0.00, 0.00
67456, 100616.32, 41.02, 0.00, -0.32, -0.66, 10.01, 10.03, 0.00, 0.00, 0.00
